fuente_id,clasificacion,fecha_envio,estado_informe,envio_id,caracteristicas_informe
ID-3865,Principal,2022-08-24T15:19:03.633000,Recepcionado,2943,N/D
ID-3868,Secundario,2022-08-24T15:08:54.657000,Recepcionado,2942,N/D
ID-3864,Secundario,2022-08-24T15:16:23.647000,Recepcionado,2944,N/D
ID-1097,Principal,2024-03-06T12:30:12.387000,Validado,10983,Cumple
ID-1097,Principal,2023-09-26T16:26:51.810000,Validado,7774,No cumple
ID-1097,Principal,2023-09-26T16:26:51.810000,Validado,7774,Cumple
ID-1097,Principal,2023-01-23T17:08:02.943000,Validado,3336,No cumple
ID-1097,Principal,2023-01-23T17:08:02.943000,Validado,3336,Cumple
ID-1097,Principal,2023-01-23T17:21:20.500000,Validado,4885,Cumple
ID-6320,Principal,2023-06-07T10:09:21.523000,Validado,2909,No cumple
ID-6320,Principal,2023-06-07T10:09:21.523000,Validado,2909,Cumple
ID-6320,Secundario,2023-06-07T10:10:08.587000,Validado,2907,No cumple
ID-6320,Secundario,2023-06-07T10:10:08.587000,Validado,2907,Cumple
ID-6321,Principal,2023-06-07T10:04:18.147000,Validado,2908,No cumple
ID-6321,Principal,2023-06-07T10:04:18.147000,Validado,2908,Cumple
ID-6321,Secundario,2023-06-07T10:07:28.293000,Validado,2906,No cumple
ID-6321,Secundario,2023-06-07T10:07:28.293000,Validado,2906,Cumple
ID-8357,Principal,2022-10-19T18:06:54.747000,Validado,2902,Cumple
ID-9369,Secundario,2022-08-17T11:55:02.997000,Recepcionado,2835,N/D
ID-9369,Secundario,2023-08-24T10:28:25.123000,Validado,8179,Cumple
ID-9370,Secundario,2023-08-24T10:49:56.620000,Con observaciones,8181,No cumple
ID-9370,Secundario,2022-08-17T12:22:24.337000,Recepcionado,2837,N/D
ID-9371,Secundario,2022-08-17T12:11:08.507000,Recepcionado,2836,N/D
ID-9365,Secundario,2023-08-24T10:39:27.493000,Validado,8180,Cumple
ID-10690,Principal,2023-01-05T12:54:40.510000,Validado,4809,Cumple
ID-10690,Principal,2023-01-05T12:55:00.360000,Validado,4817,Cumple
ID-10690,Principal,2024-04-17T16:43:57.077000,Validado,11653,Cumple
ID-10690,Secundario,2023-01-05T12:55:57.930000,Validado,4819,Cumple
ID-10692,Principal,2024-04-17T16:57:34.510000,Validado,11656,Cumple
ID-10692,Principal,2023-06-22T16:18:36.760000,Validado,7502,Cumple
ID-6257,Principal,2024-01-15T15:07:42.123000,Validado,10140,Cumple
ID-6257,Principal,2022-12-06T09:01:44.390000,Validado,394,Cumple
ID-4438,Secundario,2023-06-20T16:52:53.923000,Con observaciones,6723,No cumple
ID-4058,Principal,2023-09-11T10:56:12.860000,Validado,8355,Cumple
ID-4058,Principal,2023-09-11T11:21:40.980000,Validado,8357,Cumple
ID-4059,Principal,2023-12-11T15:57:47.313000,Validado,9293,Cumple
ID-10173,Secundario,2022-12-05T15:20:57.043000,Validado,3999,Cumple
ID-10174,Secundario,2022-12-05T15:21:12.617000,Con observaciones,4000,No cumple
ID-10174,Secundario,2022-12-05T15:23:51.043000,Validado,4001,Cumple
ID-10174,Secundario,2023-12-15T12:34:30.957000,Validado,8217,Cumple
ID-14323,Secundario,2023-10-31T15:55:40.157000,Validado,8840,Cumple
ID-15929,Secundario,2023-03-27T10:36:18.123000,Validado,6079,Cumple
ID-15929,Secundario,2023-03-27T11:10:25.290000,Validado,6083,Cumple
ID-15929,Secundario,2023-12-27T13:25:56.540000,Validado,9585,Cumple
ID-15932,Secundario,2023-12-27T13:17:07.310000,Validado,9584,Cumple
ID-15932,Secundario,2024-05-13T12:41:31.447000,Rechazado,6086,No cumple
ID-15932,Secundario,2024-05-13T12:41:31.447000,Rechazado,6086,No cumple
ID-15932,Secundario,2023-03-27T10:54:56.517000,Validado,6081,Cumple
ID-7424,Secundario,2024-02-27T01:16:17.910000,Validado,10908,Cumple
ID-15272,Secundario,2022-12-05T15:59:06.973000,Validado,4037,Cumple
ID-15272,Secundario,2023-08-17T12:53:34.020000,Con observaciones,8089,No cumple
ID-10133,Principal,2023-01-24T10:55:45.487000,Validado,5049,Cumple
ID-10136,Secundario,2023-01-24T10:43:32.677000,Validado,5047,Cumple
ID-10136,Secundario,2023-08-30T14:19:36.733000,Validado,8252,Cumple
ID-154,Secundario,2022-04-07T20:31:41.297000,Recepcionado,37,N/D
ID-154,Secundario,2022-11-17T00:55:03.247000,Rechazado,36,No cumple
ID-154,Secundario,2022-11-17T00:55:03.247000,Rechazado,36,No cumple
ID-154,Secundario,2023-04-03T16:30:51.537000,Validado,6243,Cumple
ID-154,Secundario,2024-01-30T11:04:14.653000,Validado,10478,Cumple
ID-172,Secundario,2024-01-30T11:04:40.787000,Validado,10477,Cumple
ID-172,Secundario,2023-04-03T16:39:43.353000,Validado,6244,Cumple
ID-172,Secundario,2022-04-07T20:47:11.413000,Recepcionado,1135,N/D
ID-172,Secundario,2022-11-17T01:38:00.760000,Rechazado,195,No cumple
ID-172,Secundario,2022-11-17T01:38:00.760000,Rechazado,195,No cumple
ID-152,Secundario,2022-04-07T20:06:42.123000,Recepcionado,259,N/D
ID-152,Secundario,2022-11-17T02:38:02.370000,Rechazado,215,No cumple
ID-152,Secundario,2022-11-17T02:38:02.370000,Rechazado,215,No cumple
ID-152,Secundario,2023-04-13T11:53:49.663000,Validado,6231,No cumple
ID-152,Secundario,2023-04-13T11:53:49.663000,Validado,6231,Cumple
ID-152,Secundario,2024-01-30T11:05:03.230000,Validado,10476,Cumple
ID-151,Secundario,2024-01-30T10:00:44.193000,Validado,10485,Cumple
ID-151,Secundario,2023-04-13T16:52:05.813000,Validado,6440,Cumple
ID-151,Secundario,2023-04-13T11:17:52.120000,Validado,6229,No cumple
ID-151,Secundario,2023-04-13T11:17:52.120000,Validado,6229,Cumple
ID-151,Secundario,2022-04-07T16:18:25.503000,Recepcionado,31,N/D
ID-157,Secundario,2022-04-07T19:40:12.857000,Recepcionado,1038,N/D
ID-157,Secundario,2022-04-07T19:36:24.427000,Recepcionado,1037,N/D
ID-157,Secundario,2023-04-03T17:17:54.530000,Validado,6246,Cumple
ID-157,Secundario,2024-01-30T08:55:38.140000,Validado,7961,No cumple
ID-157,Secundario,2024-01-30T08:55:38.140000,Validado,7961,Cumple
ID-155,Secundario,2023-11-27T18:14:54.730000,Validado,9080,No cumple
ID-155,Secundario,2023-11-27T18:14:54.730000,Validado,9080,Cumple
ID-155,Secundario,2023-04-03T16:46:56.240000,Validado,6247,Cumple
ID-155,Secundario,2023-04-03T17:08:17.100000,Validado,6248,Cumple
ID-155,Secundario,2022-11-17T00:23:24.753000,Rechazado,261,No cumple
ID-155,Secundario,2022-11-17T00:23:24.753000,Rechazado,261,No cumple
ID-155,Secundario,2022-04-07T21:11:15.357000,Recepcionado,1137,N/D
ID-155,Secundario,2022-04-07T22:34:57.870000,Recepcionado,1160,N/D
ID-153,Secundario,2023-11-27T18:13:30.897000,Validado,9078,No cumple
ID-153,Secundario,2023-11-27T18:13:30.897000,Validado,9078,Cumple
ID-153,Secundario,2023-04-03T15:21:32.610000,Validado,6235,Cumple
ID-153,Secundario,2023-04-03T15:26:59.543000,Validado,6242,Cumple
ID-153,Secundario,2022-11-12T01:10:30.103000,Validado,218,No cumple
ID-153,Secundario,2022-11-12T01:10:30.103000,Validado,218,Cumple
ID-153,Secundario,2022-04-07T20:18:45.970000,Recepcionado,1117,N/D
ID-153,Secundario,2022-04-07T22:13:33.417000,Recepcionado,1154,N/D
ID-148,Secundario,2023-04-13T11:31:56.323000,Validado,6233,No cumple
ID-148,Secundario,2023-04-13T11:31:56.323000,Validado,6233,Cumple
ID-148,Secundario,2023-11-27T18:11:44.880000,Validado,9082,No cumple
ID-148,Secundario,2023-11-27T18:11:44.880000,Validado,9082,Cumple
ID-150,Secundario,2023-11-27T18:12:40.417000,Validado,9081,No cumple
ID-150,Secundario,2023-11-27T18:12:40.417000,Validado,9081,Cumple
ID-150,Secundario,2023-04-13T11:37:36.103000,Validado,6234,No cumple
ID-150,Secundario,2023-04-13T11:37:36.103000,Validado,6234,Cumple
ID-2507,Secundario,2024-04-15T11:04:10.600000,Validado,11577,Cumple
ID-12431,Secundario,2022-05-13T13:12:43.730000,Validado,1871,Cumple
ID-12431,Secundario,2022-03-30T15:19:46.900000,Recepcionado,362,N/D
ID-12431,Secundario,2023-05-02T13:46:53.813000,Validado,6742,Cumple
ID-12431,Secundario,2024-04-01T10:27:41.917000,Validado,11336,Cumple
ID-12430,Secundario,2024-04-01T10:24:16.817000,Validado,11343,Cumple
ID-12430,Secundario,2023-05-02T13:49:52.767000,Validado,6746,Cumple
ID-12430,Secundario,2022-03-30T15:21:44.117000,Recepcionado,363,N/D
ID-12430,Secundario,2022-05-13T13:14:24.310000,Validado,1866,Cumple
ID-12427,Secundario,2022-03-30T15:24:05.857000,Recepcionado,393,N/D
ID-12427,Secundario,2022-05-13T13:16:11.120000,Validado,1863,Cumple
ID-12427,Secundario,2023-01-31T10:38:19.807000,Validado,2518,No cumple
ID-12427,Secundario,2023-01-31T10:38:19.807000,Validado,2518,Cumple
ID-12427,Secundario,2023-05-02T13:52:00.447000,Validado,6749,Cumple
ID-12427,Secundario,2024-04-01T10:32:43.663000,Validado,11346,Cumple
ID-12428,Secundario,2024-04-01T10:28:58.370000,Validado,11340,Cumple
ID-12428,Secundario,2023-05-02T13:48:01.303000,Validado,6745,Cumple
ID-12428,Secundario,2022-05-13T13:13:18.753000,Validado,1868,Cumple
ID-12428,Secundario,2022-03-30T15:20:31.000000,Recepcionado,399,N/D
ID-12429,Secundario,2022-03-30T15:21:06.793000,Recepcionado,403,N/D
ID-12429,Secundario,2023-05-02T13:49:02.167000,Validado,6744,Cumple
ID-12429,Secundario,2023-03-24T10:19:10.920000,Validado,1869,No cumple
ID-12429,Secundario,2023-03-24T10:19:10.920000,Validado,1869,Cumple
ID-12429,Secundario,2024-04-01T10:30:08.187000,Validado,11341,Cumple
ID-12432,Secundario,2024-04-01T10:31:13.013000,Validado,11344,Cumple
ID-12432,Secundario,2023-05-02T13:50:43.807000,Validado,6747,Cumple
ID-12432,Secundario,2023-01-31T10:23:50.387000,Validado,1864,No cumple
ID-12432,Secundario,2023-01-31T10:23:50.387000,Validado,1864,Cumple
ID-12432,Secundario,2022-03-30T15:23:13.923000,Recepcionado,387,N/D
ID-12564,Secundario,2023-01-24T14:36:22.283000,Validado,483,No cumple
ID-12564,Secundario,2023-01-24T14:36:22.283000,Validado,483,Cumple
ID-12564,Secundario,2023-04-28T15:04:16.567000,Validado,6703,Cumple
ID-12564,Secundario,2022-03-31T13:08:25.377000,Recepcionado,482,N/D
ID-12564,Secundario,2024-04-01T16:05:16.473000,Validado,11303,Cumple
ID-12567,Secundario,2024-04-01T16:06:26.557000,Validado,11403,Cumple
ID-12566,Secundario,2024-04-01T16:07:45.200000,Validado,11304,Cumple
ID-12566,Secundario,2022-05-13T14:02:10.720000,Validado,1646,Cumple
ID-12566,Secundario,2022-03-31T13:09:53.990000,Recepcionado,490,N/D
ID-12566,Secundario,2023-04-28T15:06:38.823000,Validado,6705,Cumple
ID-12563,Secundario,2024-04-01T16:13:06.497000,Validado,11307,Cumple
ID-12563,Secundario,2022-03-31T13:14:00.103000,Recepcionado,510,N/D
ID-12563,Secundario,2023-04-28T15:09:37.280000,Validado,6708,Cumple
ID-12563,Secundario,2023-01-24T14:14:31.687000,Validado,1650,No cumple
ID-12563,Secundario,2023-01-24T14:14:31.687000,Validado,1650,Cumple
ID-12565,Secundario,2022-03-31T13:12:43.427000,Recepcionado,506,N/D
ID-12565,Secundario,2022-06-28T15:41:05.790000,Validado,2402,Cumple
ID-12565,Secundario,2023-06-12T09:55:31.390000,Validado,7328,Cumple
ID-12565,Secundario,2024-04-01T16:21:35.053000,Validado,11319,Cumple
ID-12559,Secundario,2024-04-01T16:08:44.947000,Validado,11404,Cumple
ID-12559,Secundario,2022-03-31T13:10:27.150000,Recepcionado,498,N/D
ID-12559,Secundario,2023-01-24T14:28:14.000000,Validado,1647,No cumple
ID-12559,Secundario,2023-01-24T14:28:14.000000,Validado,1647,Cumple
ID-12558,Secundario,2022-03-31T13:11:12.853000,Recepcionado,500,N/D
ID-12558,Secundario,2022-05-13T14:03:39.260000,Validado,1648,Cumple
ID-12558,Secundario,2024-04-01T16:11:12.170000,Validado,11405,Cumple
ID-12561,Secundario,2024-04-01T16:20:19.600000,Validado,11318,Cumple
ID-12561,Secundario,2022-03-31T13:13:23.010000,Recepcionado,507,N/D
ID-12561,Secundario,2023-04-28T15:11:56.633000,Validado,6712,Cumple
ID-12561,Secundario,2023-01-30T18:24:28.483000,Validado,1655,No cumple
ID-12561,Secundario,2023-01-30T18:24:28.483000,Validado,1655,Cumple
ID-12568,Secundario,2024-04-01T16:17:57.170000,Validado,11317,Cumple
ID-12568,Secundario,2022-03-31T13:17:12.600000,Recepcionado,513,N/D
ID-12568,Secundario,2022-05-13T14:07:10.767000,Validado,1654,Cumple
ID-12568,Secundario,2022-08-17T14:45:15.233000,Validado,2826,Cumple
ID-12568,Secundario,2023-05-29T10:50:31.827000,Validado,7052,Cumple
ID-12569,Secundario,2022-03-31T13:17:49.153000,Recepcionado,514,N/D
ID-12569,Secundario,2024-04-01T16:19:11.697000,Validado,11406,Cumple
ID-12570,Secundario,2024-04-01T16:15:42.240000,Validado,11372,Cumple
ID-12570,Secundario,2022-03-31T13:09:01.657000,Recepcionado,485,N/D
ID-12570,Secundario,2022-05-13T14:06:23.880000,Validado,1653,Cumple
ID-12570,Secundario,2022-07-01T10:00:55.470000,Validado,2433,Cumple
ID-12570,Secundario,2023-05-02T14:50:38.657000,Validado,6779,Cumple
ID-12560,Secundario,2023-04-28T15:10:43.940000,Validado,6709,Cumple
ID-12560,Secundario,2022-03-31T13:15:23.953000,Recepcionado,511,N/D
ID-12560,Secundario,2022-05-13T14:05:30.763000,Validado,1652,Cumple
ID-12560,Secundario,2024-04-01T16:14:21.320000,Validado,11314,Cumple
ID-12562,Secundario,2023-04-28T15:08:35.780000,Validado,6706,Cumple
ID-12562,Secundario,2022-03-31T13:11:53.603000,Recepcionado,503,N/D
ID-12562,Secundario,2022-05-13T14:04:14.407000,Validado,1649,Cumple
ID-12562,Secundario,2024-04-01T16:12:15.023000,Validado,11306,Cumple
ID-1586,Secundario,2024-04-19T13:24:43.420000,Validado,11673,Cumple
ID-1586,Secundario,2022-05-06T10:11:56.077000,Con observaciones,1552,No cumple
ID-1586,Secundario,2022-06-28T15:53:19.393000,Validado,2403,Cumple
ID-1586,Secundario,2023-05-31T09:57:42.100000,Validado,7082,Cumple
ID-1587,Secundario,2023-05-04T11:46:47.923000,Validado,6714,No cumple
ID-1587,Secundario,2023-05-04T11:46:47.923000,Validado,6714,Cumple
ID-1587,Secundario,2022-05-06T10:06:16.793000,Validado,1554,Cumple
ID-1587,Secundario,2024-03-28T13:35:20.513000,Validado,11325,Cumple
ID-1585,Secundario,2022-05-06T10:13:42.863000,Validado,1574,Cumple
ID-1585,Secundario,2023-04-28T15:36:36.900000,Validado,6715,Cumple
ID-1588,Secundario,2024-03-28T13:36:18.087000,Validado,11320,Cumple
ID-1588,Secundario,2022-05-06T10:12:47.313000,Validado,1553,Cumple
ID-1588,Secundario,2023-04-28T15:34:42.463000,Validado,6716,Cumple
ID-1584,Secundario,2023-04-28T15:32:43.320000,Validado,6717,Cumple
ID-1584,Secundario,2022-05-06T10:06:41.037000,Validado,1551,Cumple
ID-1584,Secundario,2024-03-28T13:34:05.230000,Validado,11321,Cumple
ID-2803,Principal,2023-01-21T12:17:02.410000,Validado,4970,Cumple
ID-2803,Principal,2023-11-21T10:55:51.250000,Validado,8700,Cumple
ID-2813,Principal,2022-04-06T22:16:53.210000,Recepcionado,921,N/D
ID-2813,Principal,2022-04-06T22:21:53.780000,Recepcionado,922,N/D
ID-2813,Principal,2022-05-12T12:19:18.013000,Recepcionado,1879,N/D
ID-2813,Principal,2022-05-12T12:25:52.550000,Recepcionado,1880,N/D
ID-2813,Principal,2023-01-18T22:35:24.590000,Validado,4922,Cumple
ID-2813,Principal,2023-01-18T22:42:19.173000,Validado,4923,Cumple
ID-2813,Principal,2023-10-03T22:10:53.347000,Validado,7676,No cumple
ID-2813,Principal,2023-10-03T22:10:53.347000,Validado,7676,Cumple
ID-2813,Principal,2023-07-16T21:23:12.560000,Validado,7675,Cumple
ID-2813,Principal,2024-02-28T10:32:51.387000,Validado,10927,Cumple
ID-2813,Principal,2024-02-28T10:54:21.090000,Validado,10928,Cumple
ID-2814,Principal,2024-03-13T16:18:00.413000,Validado,11171,Cumple
ID-2814,Principal,2024-03-18T13:01:22.073000,Validado,11217,Cumple
ID-2814,Principal,2023-07-16T21:13:52.920000,Validado,7673,Cumple
ID-2814,Principal,2023-07-16T21:17:42.907000,Validado,7674,Cumple
ID-2814,Principal,2024-04-26T13:11:21.347000,Validado,11797,Cumple
ID-2814,Principal,2023-01-16T21:07:05.023000,Validado,4898,Cumple
ID-2814,Principal,2023-01-16T21:18:37.343000,Validado,4899,Cumple
ID-2814,Principal,2022-05-12T12:04:24.647000,Recepcionado,1878,N/D
ID-2814,Principal,2022-05-12T11:56:45.090000,Recepcionado,1876,N/D
ID-2814,Principal,2022-04-06T22:07:16.030000,Recepcionado,917,N/D
ID-2817,Principal,2022-04-06T21:36:40.297000,Recepcionado,914,N/D
ID-2817,Principal,2022-05-12T11:33:26.757000,Recepcionado,1870,N/D
ID-2817,Principal,2023-06-07T11:57:28.617000,Con observaciones,4903,No cumple
ID-2817,Principal,2024-04-25T14:19:26.747000,Validado,11672,No cumple
ID-2817,Principal,2024-04-25T14:19:26.747000,Validado,11672,Cumple
ID-2817,Principal,2024-04-19T09:04:40.823000,Validado,11674,Cumple
ID-2817,Principal,2023-07-16T21:04:23.347000,Validado,7671,Cumple
ID-2817,Principal,2023-10-03T22:28:36.627000,Validado,7672,No cumple
ID-2817,Principal,2023-10-03T22:28:36.627000,Validado,7672,Cumple
ID-2818,Principal,2023-07-16T21:30:21.763000,Validado,7677,Cumple
ID-2818,Principal,2023-07-16T21:34:44.423000,Validado,7678,Cumple
ID-2818,Principal,2024-04-19T08:14:20.303000,Validado,11668,Cumple
ID-2818,Principal,2024-04-19T08:19:46.273000,Validado,11669,Cumple
ID-2818,Principal,2023-01-19T21:08:30.623000,Validado,4920,No cumple
ID-2818,Principal,2023-01-19T21:08:30.623000,Validado,4920,Cumple
ID-2818,Principal,2023-01-19T21:36:25.890000,Validado,4945,Cumple
ID-2818,Principal,2022-05-12T12:51:45.150000,Recepcionado,1882,N/D
ID-2818,Principal,2022-05-12T13:00:10.743000,Recepcionado,1883,N/D
ID-2818,Principal,2022-04-06T23:22:36.893000,Recepcionado,932,N/D
ID-2819,Principal,2022-04-06T20:37:08.640000,Recepcionado,713,N/D
ID-2819,Principal,2022-05-12T10:19:15.750000,Recepcionado,1861,N/D
ID-2819,Principal,2022-05-12T10:30:11.960000,Recepcionado,1860,N/D
ID-2819,Principal,2023-01-16T14:40:52.833000,Validado,4886,Cumple
ID-2819,Principal,2023-01-16T14:57:08.353000,Validado,4889,Cumple
ID-2819,Principal,2023-12-28T21:30:26.407000,Validado,9662,Cumple
ID-2819,Principal,2023-10-03T22:58:45.083000,Validado,8584,Cumple
ID-2820,Principal,2023-10-03T22:30:33.860000,Validado,7670,No cumple
ID-2820,Principal,2023-10-03T22:30:33.860000,Validado,7670,Cumple
ID-2820,Principal,2024-04-25T14:21:18.377000,Validado,11676,No cumple
ID-2820,Principal,2024-04-25T14:21:18.377000,Validado,11676,Cumple
ID-2820,Principal,2023-01-16T15:10:14.153000,Validado,4890,Cumple
ID-2820,Principal,2022-05-12T11:21:29.743000,Recepcionado,1867,N/D
ID-2820,Principal,2022-04-06T21:13:57.117000,Recepcionado,910,N/D
ID-2821,Principal,2022-04-07T16:56:09.203000,Recepcionado,1050,N/D
ID-2821,Principal,2022-05-12T17:10:22.020000,Recepcionado,1910,N/D
ID-2821,Principal,2023-01-17T22:08:01.057000,Validado,4907,Cumple
ID-2821,Principal,2023-07-16T21:41:17.137000,Validado,7679,Cumple
ID-2821,Principal,2024-02-28T10:17:28.867000,Validado,10925,Cumple
ID-2821,Principal,2024-02-28T10:17:55.630000,Validado,10926,Cumple
ID-2801,Secundario,2023-01-21T12:38:11.210000,Validado,4972,Cumple
ID-2801,Secundario,2022-05-12T13:35:53.137000,Recepcionado,1889,N/D
ID-2801,Secundario,2022-04-07T00:06:13.173000,Recepcionado,937,N/D
ID-2802,Secundario,2022-04-06T23:42:08.590000,Recepcionado,934,N/D
ID-2802,Secundario,2022-05-12T12:42:09.357000,Recepcionado,1881,N/D
ID-2802,Secundario,2023-01-17T21:56:23.747000,Validado,4906,Cumple
ID-2796,Secundario,2023-01-17T22:15:01.240000,Validado,4909,Cumple
ID-2796,Secundario,2022-05-12T13:07:34.070000,Recepcionado,1884,N/D
ID-2796,Secundario,2022-04-06T23:50:15.400000,Recepcionado,935,N/D
ID-2781,Principal,2023-07-16T21:45:46.270000,Validado,7680,Cumple
ID-2781,Principal,2023-12-28T21:49:48.673000,Validado,9665,Cumple
ID-2781,Principal,2023-12-28T21:57:47.723000,Validado,9667,Cumple
ID-2797,Secundario,2023-01-17T22:29:39.493000,Validado,4911,Cumple
ID-2797,Secundario,2022-05-12T17:53:34.150000,Recepcionado,1914,N/D
ID-2797,Secundario,2023-07-16T21:50:02.070000,Validado,7681,Cumple
ID-2797,Secundario,2024-04-19T08:04:51.043000,Validado,11667,Cumple
ID-2780,Principal,2023-12-28T17:50:35.047000,Validado,8695,No cumple
ID-2780,Principal,2023-12-28T17:50:35.047000,Validado,8695,Cumple
ID-2798,Secundario,2022-04-07T00:01:26.213000,Recepcionado,936,N/D
ID-2798,Secundario,2022-05-12T13:22:41.243000,Recepcionado,1887,N/D
ID-2798,Secundario,2023-01-17T17:27:28.113000,Validado,4904,Cumple
ID-2799,Secundario,2023-01-18T22:50:53.220000,Validado,4924,Cumple
ID-2799,Secundario,2022-05-12T13:29:23.867000,Recepcionado,1888,N/D
ID-2799,Secundario,2022-04-07T00:14:41.640000,Recepcionado,938,N/D
ID-2799,Secundario,2024-04-19T11:48:01.687000,Validado,11677,Cumple
ID-2799,Secundario,2023-07-16T21:53:27.510000,Validado,7682,Cumple
ID-2822,Secundario,2023-07-16T21:57:15.720000,Validado,7683,Cumple
ID-2822,Secundario,2022-04-07T09:04:16.000000,Recepcionado,952,N/D
ID-2822,Secundario,2022-05-12T13:41:48.693000,Recepcionado,1890,N/D
ID-2822,Secundario,2023-01-17T22:22:10.867000,Validado,4910,Cumple
ID-2823,Secundario,2022-05-12T14:02:58.960000,Recepcionado,1891,N/D
ID-2823,Secundario,2022-04-07T09:13:26.000000,Recepcionado,954,N/D
ID-2823,Secundario,2024-01-16T11:10:00.067000,Validado,10231,Cumple
ID-2824,Secundario,2024-04-19T08:44:01.567000,Validado,11670,Cumple
ID-2824,Secundario,2023-07-16T22:01:54.857000,Validado,7684,Cumple
ID-2824,Secundario,2022-04-07T09:58:36.190000,Recepcionado,985,N/D
ID-2824,Secundario,2022-05-12T13:47:47.613000,Recepcionado,984,N/D
ID-2824,Secundario,2023-01-17T22:35:35.950000,Validado,4912,Cumple
ID-2825,Secundario,2023-01-17T21:49:08.867000,Validado,4905,Cumple
ID-2825,Secundario,2022-05-12T14:11:04.627000,Recepcionado,1892,N/D
ID-2825,Secundario,2022-04-07T13:01:36.747000,Recepcionado,999,N/D
ID-2825,Secundario,2023-07-16T22:05:24.813000,Validado,7685,Cumple
ID-2826,Secundario,2023-11-21T10:53:18.593000,Validado,8696,Cumple
ID-2826,Secundario,2024-04-19T14:05:31.627000,Validado,11690,Cumple
ID-2826,Secundario,2022-04-07T16:04:36.680000,Recepcionado,1013,N/D
ID-2826,Secundario,2022-05-12T15:09:13.193000,Recepcionado,1899,N/D
ID-2827,Secundario,2022-05-12T14:30:47.030000,Recepcionado,1001,N/D
ID-2827,Secundario,2022-05-12T14:38:44.137000,Recepcionado,1896,N/D
ID-2827,Secundario,2022-04-07T13:17:08.240000,Recepcionado,1000,N/D
ID-2827,Secundario,2023-11-21T11:09:11.777000,Validado,9019,Cumple
ID-2828,Secundario,2023-12-28T21:45:01.357000,Validado,9664,Cumple
ID-2828,Secundario,2022-04-07T15:42:56.617000,Recepcionado,1012,N/D
ID-2828,Secundario,2022-05-12T15:01:07.697000,Recepcionado,1898,N/D
ID-2829,Secundario,2022-05-12T15:36:12.080000,Recepcionado,1900,N/D
ID-2829,Secundario,2022-04-07T16:12:26.437000,Recepcionado,1014,N/D
ID-2829,Secundario,2023-12-28T18:21:20.440000,Validado,9652,Cumple
ID-2830,Secundario,2023-12-28T22:15:25.147000,Validado,9669,Cumple
ID-2830,Secundario,2022-04-07T16:20:07.133000,Recepcionado,1027,N/D
ID-2830,Secundario,2022-05-12T15:44:34.477000,Recepcionado,1901,N/D
ID-2792,Secundario,2022-05-12T16:51:23.863000,Recepcionado,1908,N/D
ID-2792,Secundario,2022-04-07T16:48:25.430000,Recepcionado,1047,N/D
ID-2792,Secundario,2023-01-17T22:43:42.350000,Validado,4913,Cumple
ID-2792,Secundario,2024-04-19T13:42:43.760000,Validado,11689,Cumple
ID-2792,Secundario,2023-07-16T22:08:37.457000,Validado,7686,Cumple
ID-2800,Secundario,2023-07-16T22:12:25.483000,Validado,7687,Cumple
ID-2800,Secundario,2024-04-25T14:59:17.590000,Validado,11767,Cumple
ID-2800,Secundario,2023-01-19T10:12:46.567000,Validado,1903,Cumple
ID-2800,Secundario,2022-04-07T16:24:45.330000,Recepcionado,1031,N/D
ID-2800,Secundario,2022-05-12T16:09:49.877000,Validado,1902,Cumple
ID-2793,Secundario,2023-01-18T22:27:49.803000,Validado,4921,Cumple
ID-2793,Secundario,2022-05-12T16:24:15.070000,Recepcionado,1904,N/D
ID-2793,Secundario,2022-04-07T16:36:44.130000,Recepcionado,1040,N/D
ID-2793,Secundario,2023-07-16T22:16:28.357000,Validado,7688,Cumple
ID-2793,Secundario,2024-04-25T20:12:33.680000,Validado,11799,Cumple
ID-2786,Secundario,2023-12-28T21:22:52.010000,Validado,9661,Cumple
ID-2786,Secundario,2023-05-02T16:32:15.260000,Validado,6782,Cumple
ID-2786,Secundario,2023-05-02T16:34:38.290000,Validado,6783,Cumple
ID-2804,Secundario,2023-12-28T21:16:47.617000,Validado,9660,Cumple
ID-2804,Secundario,2023-05-02T16:43:39.407000,Validado,6784,Cumple
ID-2782,Secundario,2023-07-16T22:22:25.167000,Validado,7689,Cumple
ID-2782,Secundario,2024-04-19T13:33:33.310000,Validado,11688,Cumple
ID-2782,Secundario,2023-05-02T16:48:29.950000,Validado,6785,Cumple
ID-2783,Secundario,2023-05-02T16:52:59.117000,Validado,6786,Cumple
ID-2783,Secundario,2024-01-16T10:59:09.450000,Validado,10226,Cumple
ID-2784,Secundario,2024-01-22T09:44:21.023000,Validado,10333,Cumple
ID-2784,Secundario,2023-05-02T16:57:47.870000,Validado,6787,Cumple
ID-2785,Secundario,2023-05-02T17:02:45.240000,Validado,6788,Cumple
ID-2785,Secundario,2023-12-28T21:39:34.880000,Validado,9663,Cumple
ID-2785,Secundario,2024-04-25T15:43:59.163000,Validado,11771,Cumple
ID-2811,Secundario,2023-07-16T22:25:55.083000,Validado,7690,Cumple
ID-2811,Secundario,2024-04-19T11:54:21.657000,Validado,11678,Cumple
ID-2811,Secundario,2022-05-12T17:30:24.340000,Recepcionado,1911,N/D
ID-2811,Secundario,2022-04-07T17:49:59.563000,Recepcionado,1076,N/D
ID-2787,Secundario,2023-05-02T17:08:24.067000,Validado,6789,Cumple
ID-2787,Secundario,2023-11-21T10:53:57.370000,Validado,8697,Cumple
